eps,min_samples,n_clusters,noise_ratio,largest_cluster
0.2465974343071814,6,686,0.1536813010735459,6805
0.13236868806019475,5,1243,0.303116487742349,4907
0.13067088064982568,4,1834,0.249278961704855,5342
0.23466939354516247,5,913,0.13186989264540938,6628
0.09917511740101173,3,3531,0.2523033167761577,3345
0.19596304926057334,7,582,0.2531244992789617,5835
0.20091462764362694,6,747,0.21214548950488704,6518
0.06955759948908863,4,2463,0.4788295145008813,2096
0.1436462811387168,6,878,0.3145529562570101,4847
0.09011249426431081,6,1222,0.500200288415318,2248
0.08707505456049713,6,1227,0.5171647171927576,2218
0.14276562209257526,3,2572,0.1619331837846499,5931
0.107885941501613,7,889,0.4696162473962506,2360
0.20921208952517417,7,602,0.22870934145169045,6417
0.23152097827809648,7,571,0.19628264701169684,6700
0.21054412105767312,7,624,0.22828873577952252,6327
0.10320617452433306,7,918,0.49435186668803077,2368
0.10482687873772167,6,1098,0.4318819099503285,2320
0.10094567002349349,3,3502,0.24391123217433103,3590
0.07700761921124721,5,1619,0.5115366127223201,2287
0.23875967362074224,4,1189,0.09621855471879506,6703
0.13040955963141387,4,1760,0.25352507610959785,4810
0.09493789490917476,7,898,0.5321262618170165,2438
0.21933421010164872,7,577,0.21665197884954335,5915
0.12983906053155808,5,1260,0.30413795866047105,4639
0.05702336222193332,6,963,0.708640442236821,1957
0.08238831404992625,3,4016,0.29961144047428295,2363
0.177850068071234,4,1424,0.16796186508572344,6346
0.2065810548343448,7,596,0.23810286813010736,6396
0.09218687769774259,5,1566,0.4378505047268066,2398
0.23347911785322845,5,905,0.13573545906104792,6791
0.2201994240104329,5,928,0.15099743630828394,6764
0.2196761508122162,4,1246,0.11722880948565935,6605
0.09553222935984283,7,916,0.5284810126582279,2230
0.060107197730011545,6,1019,0.6866888319179618,2061
0.22348470789651675,6,708,0.180279602627784,6679
0.11116004574771349,4,1979,0.29999198846338726,2844
0.1737832762347052,6,776,0.2573505848421727,5557
0.201993376740146,7,617,0.2424491267425092,6420
0.07565865170222404,6,1138,0.584161192116648,2183
0.2061676709038096,5,998,0.1663996154462426,5874
0.2377022917922132,4,1172,0.10122576510174651,7391
0.19567499314928183,5,1010,0.1824026598301554,5875
0.1382445496961116,4,1669,0.23427735939753244,5847
0.2253356277503406,6,787,0.1718875180259574,7243
0.1554915260145118,3,2493,0.1429258131709662,6300
0.19895418556335082,3,2011,0.09525717032526838,6492
0.21410118877172085,6,719,0.19011376381990067,6596
0.1998705723398012,4,1313,0.14044223682102228,6427
0.1075709752096308,5,1392,0.37712305720237144,2767
0.07356878018116622,5,1633,0.5317256849863804,2266
0.09766770587241203,5,1531,0.41417641403621214,2358
0.15057498739607067,6,886,0.30301634353469,4717
0.15105538445861916,4,1605,0.21196522993110078,5267
0.16652886986290752,6,814,0.2694480051273834,5454
0.12902036750957818,4,1805,0.2574707578913636,4629
0.20737827629000555,4,1329,0.12748357634994392,6693
0.23263075006944156,5,888,0.1346138439352668,8630
0.09934501069589426,7,885,0.5092132671046307,2327
0.19730464354037763,4,1380,0.14076269828553117,6664
0.18559437050900895,5,1034,0.19870613683704536,6261
0.154618099855863,3,2508,0.14438791860278802,5917
0.08770604677483206,3,3837,0.28076430059285373,2314
0.2090464517165419,6,707,0.20054879025797148,7311
0.24212525712576655,6,729,0.1550032046146451,7247
0.1943672664467227,4,1408,0.14286572664637076,5822
0.23357199932514683,6,688,0.16495753885595257,6702
0.24683705298959996,4,1083,0.0929137958660471,9570
0.12041013484784764,4,1854,0.2715310046466912,4660
0.17764471058526737,5,1067,0.20769908668482615,6498
0.1447865475276156,4,1690,0.2209581797788816,4933
0.247325749372646,7,556,0.17429097900977408,6022
0.068761564801545,5,1687,0.5541379586604711,2130
0.13247498285944492,4,1784,0.24673529883031564,4873
0.22510780890544724,5,905,0.142945842012498,6010
0.10681026210530309,6,1083,0.4296787373818298,2427
0.20755857012777457,4,1324,0.12890562409870213,6554
0.12655663255605115,7,783,0.41145249158788655,4292
0.24599570797803166,5,849,0.12113443358436148,6676
0.22670596728474152,6,709,0.17551273834321424,6026
0.11026407153252307,7,880,0.45811969235699407,2411
0.20403862270757106,5,992,0.16772151898734178,7375
0.11737130876665375,3,3149,0.20611680820381348,4125
0.17127256804310703,6,793,0.26091571863483415,5558
0.18169615367865838,3,2182,0.11198125300432624,6444
0.21591908181714098,5,962,0.15446242589328632,5819
0.05489016817640298,7,594,0.7711704854991187,1970
0.09403157823045993,5,1612,0.4249319019387919,2234
0.19238356211771573,6,757,0.22392244832558886,5815
0.16270464739390747,5,1105,0.235559205255568,6172
0.14912101564022862,4,1618,0.2144488062810447,5367
0.061041991341596095,4,2402,0.5343294343855152,2024
0.11965517669229125,5,1322,0.3339609037013299,4412
0.2230200463821297,3,1740,0.07753164556962025,6769
0.05617856740720644,5,1464,0.6470116968434546,1976
0.1292872470729624,5,1239,0.30966591892324946,4585
0.23902965753415456,7,583,0.18628825508732574,6580
0.06017614690900293,3,4518,0.40902900176253804,2053
0.1999411502089274,7,603,0.2447724723601987,5755
0.1015225232364073,5,1429,0.3957899375100144,2921
0.22332176643073448,6,731,0.18182182342573305,6780
0.19921359579187303,5,946,0.17915798750200287,7300
0.22714103417167258,4,1220,0.10935747476365967,7256
0.09318495808625321,7,967,0.5378945681781766,2397
0.156258550963721,4,1569,0.2005888479410351,6377
0.20585398871496013,3,1938,0.0897892965870854,6520
0.0991399485989962,6,1169,0.4609437590129787,2356
0.0961492610534434,6,1135,0.4807923409709982,2410
0.05543642669951701,7,628,0.7661833039576991,1951
0.24170305879509046,5,884,0.12485979810927736,7304
0.1920033760109247,3,2101,0.10112562089408748,5880
0.177112070802037,3,2219,0.11552635795545585,6470
0.1987989445389982,5,971,0.18276317897772792,6538
0.15632258373908786,4,1601,0.1981853869572184,5295
0.14522676421808206,7,728,0.35210703412914596,4782
0.13990644822470416,3,2775,0.16535811568658867,5155
0.17808784242072828,7,639,0.2829073866367569,6352
0.09030699507847664,4,2286,0.3749599423169364,2383
0.22761173900297393,3,1749,0.07290498317577311,5990
0.21235047424385306,4,1275,0.12273674090690595,7356
0.11991272229040678,3,3043,0.20002804037814453,4265
0.1657218593625049,5,1091,0.23123297548469796,6166
0.07820545999000293,4,2381,0.4251722480371735,2271
0.24446924958671962,5,871,0.1218955295625701,6634
0.23057853752605673,5,924,0.1395008812690274,6489
0.2343795012998401,3,1643,0.06948005127383432,6013
0.11643260954069033,3,3074,0.20629706777759974,3496
0.08382694147657116,3,3946,0.2973281525396571,2321
0.09235443269326207,3,3714,0.2692477167120654,2330
0.06800027820901798,3,4436,0.36358356032687067,2068
0.07402212602027687,4,2522,0.45118971318698925,2191
0.06426090683696908,5,1600,0.5934946322704695,2048
0.24796461384097473,4,1116,0.08932863323185387,7266
0.06481153667381473,4,2519,0.5013819900656946,2100
0.07650841619028273,5,1625,0.5146611120012818,2246
0.2154509191181473,5,974,0.15237942637397853,6520
0.16604804334858864,4,1524,0.18518666880307644,6228
0.2048834409138665,4,1341,0.13361240185867648,7200
0.17618240155453102,5,1041,0.2127062970677776,5696
0.22643501406578964,3,1737,0.07336564653100465,8594
0.1776935055529481,5,1052,0.21248597981092773,5645
0.15442501858063018,7,671,0.3263900016023073,4907
0.19254993875225995,4,1360,0.14839368690914917,7156
0.13947855035842188,3,2701,0.167801634353469,5180
0.11921276458094694,6,1030,0.3863363243070021,3843
0.14353049049004252,3,2671,0.16177295305239545,5975
0.08394282101971214,3,3940,0.29598622015702614,2280
0.20931434596053827,3,1910,0.08992949847780804,7190
0.10214075626718894,7,887,0.5024234898253485,2324
0.0807063092674095,7,921,0.6097780804358276,2143
0.09927044835664536,5,1481,0.40688591571863486,2406
0.21841403035444795,6,763,0.18590770709822144,6513
0.11604025911954628,6,1090,0.3937069379907066,4048
0.18720997390118005,6,773,0.2357995513539497,6433
0.2212819261311479,5,913,0.1526197724723602,6773
0.06554893338500843,7,766,0.7053156545425413,1932
0.2030048810356086,6,736,0.20880067296907548,6456
0.11153309327580602,3,3262,0.2199367088607595,4347
0.09332447283680854,4,2172,0.36540618490626503,2372
0.18778029049059447,7,587,0.2662634193238263,6474
0.23195932454664675,5,924,0.13633632430700207,6709
0.10900384174247908,4,1992,0.30826390001602305,4304
0.16376676107686383,7,662,0.3106273033167762,5454
0.10796682276989832,6,1108,0.42212786412433906,2409
0.1608571171452856,5,1122,0.23640041659990385,5385
0.17437240613086813,5,1046,0.21817417080596058,5715
0.17206707775803598,3,2320,0.11997276077551675,5723
0.17470927392854918,4,1496,0.1702852107034129,6276
0.07701595844350483,5,1652,0.5103749399134754,2239
0.18870809391734394,7,593,0.2684265342092613,6399
0.18495007127604468,4,1413,0.15464268546707258,6216
0.18651762444337666,3,2109,0.10723441756128825,5651
0.06481411054774128,5,1562,0.5876061528601185,1994
0.13936776848283053,7,724,0.3664877423489825,4716
0.13180702640914593,5,1273,0.3017945842012498,4650
0.06734229672863984,4,2491,0.4931501361961224,2119
0.09447358557936214,6,1155,0.4841571863483416,2347
0.13819252635960735,6,897,0.33271911552635797,4663
0.19858126197161646,4,1371,0.13976125620894086,7225
0.09741241539693264,7,872,0.5209701970838007,2228
0.21594998202498233,5,995,0.15288014741227368,6587
0.1591596571478927,3,2409,0.1370773914436789,5791
0.20208433703692352,5,980,0.17567296907546867,6434
0.14451119666737144,7,675,0.3595377343374459,4965
0.14983884508444467,4,1673,0.20998237461945202,4908
0.17394387787592805,5,1056,0.21729290177856111,6387
0.23559412163316484,6,720,0.16077151097580517,7495
0.148362516282582,6,892,0.30201490145809967,5278
0.15573150762165822,7,693,0.3242268867168723,5322
0.17039939270550591,3,2308,0.12530043262297708,5477
0.19750302745954518,5,1008,0.17757570902099024,5950
0.06437006709724687,5,1592,0.5900096138439352,2026
0.15313748770439442,3,2542,0.14518907226406025,5735
0.1463183178412087,6,893,0.3090450248357635,4805
0.23433699684751408,3,1646,0.07092212786412434,7447
0.14870131608726822,5,1082,0.2630588046787374,5443
0.14366410693886622,4,1627,0.22352187149495273,5276
0.2424399977069404,3,1523,0.06373177375420605,7347
0.1401152927201763,7,710,0.37105431821823426,4551
0.08617688606441806,4,2286,0.3915438231052716,2283
0.09338322456115766,4,2250,0.3580556000640923,2441
0.06903750766739483,7,835,0.6763339208460183,2085
0.05011362585178889,7,512,0.7979290177856113,1957
0.1363891322000964,3,2719,0.17120653741387598,5256
0.20384851625964429,4,1331,0.13182983496234577,7210
0.1966932885599672,6,748,0.21977647812850504,6445
0.05642981756057004,6,951,0.7088607594936709,2061
0.16399658071880657,7,674,0.3090650536772953,5635
0.0808566250826952,5,1660,0.48597981092773596,2249
0.2382152569529395,3,1685,0.06513379266143246,7357
0.08347299992883586,7,904,0.5900296426854671,2273
0.17532784353949632,3,2279,0.11879105912514021,6405
0.11524767243281137,3,3173,0.21044303797468356,3963
0.17831226519287047,6,766,0.2465350104149976,5788
0.13245171929281502,6,959,0.34685947764781283,4706
0.20192861046127897,3,2071,0.09006970036853068,6527
0.09613582506557157,3,3664,0.25715029642685466,2420
0.23115837058285205,5,921,0.13747796827431502,6737
0.15004192986267043,4,1618,0.21224563371254607,6097
0.20121862954257058,6,757,0.20633712546066335,5949
0.21994603828024545,5,944,0.1505968594776478,6561
0.249765722190961,5,856,0.1194920685787534,7492
0.09478913311879165,5,1531,0.42447123858356034,2460
0.10737848271269097,4,2025,0.3139721198525877,3076
0.10008661734637765,4,2099,0.3363042781605512,2436
0.10257426643195654,6,1140,0.4422368210222721,2285
0.16648894830787547,5,1066,0.23153340810767506,5647
0.2487045046291686,5,841,0.11572664637077391,6170
0.24805561741855092,5,864,0.12067377022912995,6866
0.15535464627246154,4,1561,0.2040738663675693,5623
0.17780544205293475,7,652,0.281765742669444,6195
0.22199410874032122,5,892,0.14969556160871655,7173
0.23658669169070107,6,687,0.1653781445281205,7155
0.09077212546590879,7,873,0.5602467553276719,2278
0.15570834578849058,7,694,0.323225444640282,5283
0.21656741093230247,6,715,0.18664877423489826,6599
0.11064041532691833,6,1089,0.41900336484537737,3448
0.13796180849609335,5,1185,0.2877743951289857,4805
0.2471242203024016,6,721,0.15075709020990227,6622
0.24700933934417418,4,1107,0.09141163275116167,6746
0.23122136215303635,6,721,0.16651978849543342,7304
0.20968966896561153,3,1946,0.08684505688190995,7150
0.10382610014456116,7,861,0.4912473962506009,2453
0.1141700148134375,4,1940,0.29135955776317896,4246
0.15945656824097493,6,833,0.28402900176253804,5316
0.16215547491240245,3,2415,0.13209020990225925,5495
0.1511005638714134,3,2564,0.14554959141163276,5278
0.17733405598326124,7,623,0.2840890882871335,5630
0.13166460452659778,7,782,0.3894808524274956,4309
0.1998348314631066,4,1348,0.14002163114885435,5927
0.11670998529567107,3,3132,0.20443438551514181,4480
0.11613539938927052,7,872,0.44289777279282166,2431
0.07544519237836561,7,899,0.6377383432142285,2188
0.08774244200578385,3,3807,0.28466992469155583,2279
0.22010417578427155,6,733,0.18524675532767185,7158
0.1392564677160883,4,1714,0.23075228328793462,5074
0.09557355731056677,6,1156,0.4808924851786573,2269
0.20186822000447752,5,1024,0.17250841211344337,6515
0.1607962251633719,3,2423,0.13545505527960264,5544
0.0542312022846587,4,2355,0.5755087325749079,2076
0.11327229146734304,5,1343,0.36588687710302836,3672
0.08540028222426821,6,1211,0.5224523313571543,2173
0.18117457219656813,3,2150,0.11510575228328794,5661
0.10500620812605058,7,914,0.4816736099983977,2331
0.06298935584198873,6,1082,0.6627743951289857,2125
0.06098699783953385,7,715,0.7312530043262297,1986
0.166345459591743,7,656,0.2990506329113924,5423
0.05434469114081793,3,4622,0.43624819740426213,2103
0.21975842262721773,3,1846,0.07735138599583401,5996
0.08107942385145513,6,1201,0.5543382470757892,2291
0.17131326703908595,3,2293,0.12103428937670245,5751
0.13893760560214913,3,2691,0.16796186508572344,5445
0.1385703042463805,5,1229,0.2838086845056882,5590
0.06435942847200918,7,784,0.7064372696683224,2038
0.21055045004244316,6,735,0.19816535811568659,6015
0.22861049695065055,5,904,0.13683704534529723,6076
0.05220333347684569,3,4495,0.45531565454254125,2097
0.08572083513942355,4,2311,0.3932062169524115,2203
0.2307808377590958,6,723,0.16557843294343855,7366
0.15989872256001164,3,2434,0.13527479570581638,6222
0.08000791564964203,5,1653,0.4952131068738984,2238
0.09055809052183178,3,3755,0.2761776958820702,2394
0.18199724884742285,4,1424,0.16215350104149975,5919
0.19496336444937462,4,1380,0.1453092453132511,6410
0.16988536171598706,6,780,0.2648413715750681,5615
0.24062967598250518,7,569,0.18883191796186508,6547
0.1488127207323554,3,2574,0.15187870533568337,5493
0.11005438242850535,6,1031,0.42316936388399295,3696
0.1454465819951593,6,866,0.31094776478128505,4868
0.1219332587333222,7,811,0.4209661913154943,3188
0.09488317853493727,7,915,0.5308644448005128,2254
0.05919264986802802,3,4574,0.40446242589328635,2129
0.12044249871302484,6,974,0.3883992949847781,3961
0.19228186954194848,5,999,0.1885114564973562,5941
0.05368756057503876,3,4627,0.4395128985739465,1961
0.13783570264118694,4,1677,0.24004566575869252,5710
0.17880188028997368,7,623,0.28567136676814614,6139
0.17208082183486145,5,1075,0.21747316135234737,5552
0.2053296871777432,4,1332,0.13273113283127705,6517
0.21210394313195952,4,1355,0.1239985579234097,6579
0.1923411641838776,7,594,0.257731132831277,5846
0.07055953922894989,4,2470,0.4727207178336805,2174
0.14500448880087213,3,2637,0.15766704053837527,5971
0.17068119149752173,5,1087,0.2233616407626983,5601
0.09911320776189032,7,894,0.5194079474443198,2371
0.058510363529355305,3,4510,0.4154983175773113,2147
0.0947180641752094,4,2191,0.35366928376862683,2422
0.14097888034652778,5,1200,0.27960262778400896,5209
0.13278606381092017,3,2816,0.17635394968755008,4921
0.08533339626543232,6,1170,0.5320461464508893,2327
0.21488310853669856,4,1340,0.11967232815253966,7070
0.2351373337473449,3,1659,0.06773754206056722,6651
0.09026966381054305,4,2238,0.3764020189072264,2254
0.23591458311344432,7,562,0.19568178176574266,6658
0.05357219183503617,7,589,0.7779802916199327,1928
0.2349924945413891,5,878,0.13487421887518025,7027
0.24038575801618162,5,862,0.12459942316936388,7389
0.05241037260318504,7,573,0.7838086845056882,1959
0.20260385935534964,3,1973,0.0942557282486781,6709
0.24404031451396868,6,673,0.15460262778400896,7283
0.23118044376355568,6,693,0.17551273834321424,7275
0.24414203223924263,6,681,0.15107755167441114,6590
0.16006470113952787,4,1537,0.19566175292421087,5990
0.06563122797707766,6,1095,0.6529802916199327,1964
0.21995783956100723,6,719,0.1861280243550713,6801
0.1727656511618023,7,606,0.2949046627143086,5147
0.17294734883765783,3,2303,0.11883111680820381,6456
0.13345072197173724,6,959,0.34129145970197083,4515
0.16436839530422181,7,674,0.3057202371414837,5276
0.0807159558172229,4,2390,0.41800192276878706,2259
0.1979540053132301,6,756,0.2126462105431822,6493
0.06500346147030847,3,4473,0.3744992789617049,2067
0.19595615340875844,6,795,0.21605111360358917,7200
0.21979568452497084,6,748,0.18258291940394167,6687
0.14449373551289763,3,2654,0.15644528120493512,5518
0.15196607321140987,3,2561,0.14717192757570902,5493
0.11244285458441566,6,1047,0.4050632911392405,3136
0.2438917167451175,4,1116,0.09389520910110559,7419
0.1966248949119091,5,1024,0.1778160551193719,7157
0.123797710660069,3,3014,0.19069460022432302,4729
0.08496147724660102,7,913,0.5835803557122256,2329
0.09391591844041827,5,1543,0.42563291139240506,2459
0.14278445722201,7,736,0.36214148373658067,4543
0.2385136800628676,3,1627,0.06521390802755969,6626
0.19682926915218363,4,1416,0.14070261176093574,5992
0.09304874963582997,6,1149,0.488964108315975,2405
0.22191222668377963,6,708,0.1792581317096619,7095
0.12564010460193623,6,934,0.37041339528921646,4422
0.22034443655050373,7,596,0.21823425733055601,6717
0.09833991959622619,7,906,0.5168242268867169,2221
0.17373212238726354,3,2292,0.12081397211985259,5687
0.2353340976162564,4,1167,0.10036452491587887,6680
0.10157880182955883,7,928,0.4958540298029162,2355
0.188585318117171,5,1011,0.19355872456337125,5802
0.24746252399142876,7,578,0.178837526037494,6650
0.08011965744860071,5,1661,0.49246915558404103,2176
0.06768045814013489,3,4385,0.36512578112481975,2159
0.18483903848896327,5,1011,0.19910671366768146,6364
0.11794718954980608,7,821,0.43570741868290336,2441
0.06424889547331823,6,1088,0.6592092613363243,2065
0.14506112357672085,3,2576,0.1575068098061208,5495
0.20075413592879116,4,1363,0.13904021791379587,6620
0.10702448008303776,7,888,0.47668642845697806,2449
0.11700937550102695,7,802,0.43803076430059285,3952
0.21913988012939445,6,760,0.18454574587405864,6697
0.15401438245229762,3,2545,0.14318618811087966,6137
